Country Code,Country Name,Subnational Code,Subnational Name
DEU,Germany,DEU.931318,Rheinland-Pfalz
DEU,Germany,DEU.931319,Saarland
DEU,Germany,DEU.931320,Sachsen
DEU,Germany,DEU.931321,Sachsen-Anhalt
DEU,Germany,DEU.931322,Schleswig-Holstein
DEU,Germany,DEU.931323,Thueringen
DMA,Dominica,DMA.711098,St. Andrew
DMA,Dominica,DMA.711099,St. David
DMA,Dominica,DMA.711100,St. George
DMA,Dominica,DMA.711101,St. John
DMA,Dominica,DMA.711102,St. Joseph
DMA,Dominica,DMA.711103,St. Luke
DMA,Dominica,DMA.711104,St. Mark
DMA,Dominica,DMA.711105,St. Patrick
DMA,Dominica,DMA.711106,St. Paul
DMA,Dominica,DMA.711107,St. Peter
DNK,Denmark,DNK.691,Capital
DNK,Denmark,DNK.692,Central Jutland
DNK,Denmark,DNK.693,North Jutland
DNK,Denmark,DNK.694,South Denmark
DNK,Denmark,DNK.695,Zealand
FRO,Faroe Islands (Den.),FRO.821240,Administrative unit not available
GRL,Greenland (Den.),GRL.981349,Nordgronland
GRL,Greenland (Den.),GRL.981350,Ostgronland
GRL,Greenland (Den.),GRL.981351,Vestgronland
DOM,Dominican Republic,DOM.721108,Azua
DOM,Dominican Republic,DOM.721109,Baoruco
DOM,Dominican Republic,DOM.721110,Barahona
DOM,Dominican Republic,DOM.721111,Dajabon
DOM,Dominican Republic,DOM.7236858,Distrito Nacional
DOM,Dominican Republic,DOM.721113,Duarte
DOM,Dominican Republic,DOM.721114,El Seibo
DOM,Dominican Republic,DOM.721118,Elias Pina
DOM,Dominican Republic,DOM.721115,Espaillat
DOM,Dominican Republic,DOM.7236854,Hato Mayor
DOM,Dominican Republic,DOM.721116,Independencia
DOM,Dominican Republic,DOM.721117,La Altagracia
DOM,Dominican Republic,DOM.721119,La Romana
DOM,Dominican Republic,DOM.721120,La Vega
DOM,Dominican Republic,DOM.721121,Maria Trinidad Sanches
DOM,Dominican Republic,DOM.7236855,Monsenor Nouel
DOM,Dominican Republic,DOM.721122,Monte Cristi
DOM,Dominican Republic,DOM.7236856,Monte Plata
DOM,Dominican Republic,DOM.721123,Pedernales
DOM,Dominican Republic,DOM.721124,Peravia
DOM,Dominican Republic,DOM.721125,Puerto Plata
DOM,Dominican Republic,DOM.721126,Salcedo
DOM,Dominican Republic,DOM.721127,Samana
DOM,Dominican Republic,DOM.721128,San Cristobal
DOM,Dominican Republic,DOM.7236857,San José de Ocoa
DOM,Dominican Republic,DOM.721129,San Juan
DOM,Dominican Republic,DOM.721130,San Pedro de Macoris
DOM,Dominican Republic,DOM.721131,Sanchez Ramirez
DOM,Dominican Republic,DOM.721132,Santiago
DOM,Dominican Republic,DOM.721133,Santiago Rodriguez
DOM,Dominican Republic,DOM.721112,Santo Domingo
DOM,Dominican Republic,DOM.721134,Valverde
DZA,Algeria,DZA.4341,Adrar
DZA,Algeria,DZA.4342,Ain-Defla
DZA,Algeria,DZA.4343,Ain-Temouchent
DZA,Algeria,DZA.4344,Alger
DZA,Algeria,DZA.4345,Annaba
DZA,Algeria,DZA.4346,Batna
DZA,Algeria,DZA.4347,Bechar
DZA,Algeria,DZA.4348,Bejaia
DZA,Algeria,DZA.4349,Biskra
DZA,Algeria,DZA.4350,Blida
DZA,Algeria,DZA.4351,Bordj Bou Arrer
DZA,Algeria,DZA.4352,Bouira
DZA,Algeria,DZA.4353,Boumerdes
DZA,Algeria,DZA.4354,Chlef
DZA,Algeria,DZA.4355,Constantine
DZA,Algeria,DZA.4356,Djelfa
DZA,Algeria,DZA.4359,El-Tarf
DZA,Algeria,DZA.4357,El Bayadh
DZA,Algeria,DZA.4358,El Oued
DZA,Algeria,DZA.4360,Ghardaia
DZA,Algeria,DZA.4361,Guelma
DZA,Algeria,DZA.4362,Illizi
DZA,Algeria,DZA.4363,Jijel
DZA,Algeria,DZA.4364,Khenchela
DZA,Algeria,DZA.4365,Laghouat
DZA,Algeria,DZA.4370,M'Sila
DZA,Algeria,DZA.4366,Mascara
DZA,Algeria,DZA.4367,Medea
DZA,Algeria,DZA.4368,Mila
DZA,Algeria,DZA.4369,Mostaganem
DZA,Algeria,DZA.4371,Naama
DZA,Algeria,DZA.4372,Oran
DZA,Algeria,DZA.4373,Ouargla
DZA,Algeria,DZA.4374,Oum El Bouaghi
DZA,Algeria,DZA.4375,Relizane
DZA,Algeria,DZA.4376,Saida
DZA,Algeria,DZA.4377,Setif
DZA,Algeria,DZA.4378,Sidi Bel Abbes
DZA,Algeria,DZA.4379,Skikda
DZA,Algeria,DZA.4380,Souk-Ahras
DZA,Algeria,DZA.4381,Tamanrasset
DZA,Algeria,DZA.4382,Tebessa
DZA,Algeria,DZA.4384,Tiaret
DZA,Algeria,DZA.4383,Tindouf
DZA,Algeria,DZA.4385,Tipaza
DZA,Algeria,DZA.4386,Tissemsilt
DZA,Algeria,DZA.4387,Tizi Ouzou
DZA,Algeria,DZA.4388,Tlemcen
ECU,Ecuador,ECU.731135,Azuay
ECU,Ecuador,ECU.731136,Bolivar
ECU,Ecuador,ECU.731137,Canar
ECU,Ecuador,ECU.731138,Carchi
ECU,Ecuador,ECU.731139,Chimborazo
ECU,Ecuador,ECU.731140,Cotopaxi
ECU,Ecuador,ECU.731141,El Oro
ECU,Ecuador,ECU.731142,Esmeraldas
ECU,Ecuador,ECU.731143,Galapagos
ECU,Ecuador,ECU.7322005,Guayas
ECU,Ecuador,ECU.731145,Imbabura
ECU,Ecuador,ECU.731146,Loja
ECU,Ecuador,ECU.731147,Los Rios
ECU,Ecuador,ECU.731148,Manabi
ECU,Ecuador,ECU.731149,Morona Santiago
ECU,Ecuador,ECU.731150,Napo
ECU,Ecuador,ECU.731151,Orellana
ECU,Ecuador,ECU.731152,Pastaza
ECU,Ecuador,ECU.7322006,Pichincha
ECU,Ecuador,ECU.7322007,Santa Elena
ECU,Ecuador,ECU.7322008,Santo Domingo de los Tsachilas
ECU,Ecuador,ECU.731154,Sucumbios
ECU,Ecuador,ECU.731155,Tungurahua
ECU,Ecuador,ECU.731156,Zamora Chinchipe
EGY,Arab Republic of Egypt,EGY.4076561510,Alexandria
EGY,Arab Republic of Egypt,EGY.4076561511,Assiut
EGY,Arab Republic of Egypt,EGY.4076561512,Aswan
EGY,Arab Republic of Egypt,EGY.4076561513,Behera
EGY,Arab Republic of Egypt,EGY.4076561514,Beni Suef
EGY,Arab Republic of Egypt,EGY.4076561515,Cairo
EGY,Arab Republic of Egypt,EGY.4076561516,Dakahlia
EGY,Arab Republic of Egypt,EGY.4076561517,Damietta
EGY,Arab Republic of Egypt,EGY.4076561518,Fayoum
EGY,Arab Republic of Egypt,EGY.4076561519,Gharbia
EGY,Arab Republic of Egypt,EGY.4076561520,Giza
EGY,Arab Republic of Egypt,EGY.4076561521,Ismailia
EGY,Arab Republic of Egypt,EGY.4076561522,Kafr El-Shikh
EGY,Arab Republic of Egypt,EGY.4076561523,Kalyoubia
EGY,Arab Republic of Egypt,EGY.4076561524,Luxor
EGY,Arab Republic of Egypt,EGY.4076561525,Matrouh
EGY,Arab Republic of Egypt,EGY.4076561526,Menia
EGY,Arab Republic of Egypt,EGY.4076561527,Menoufia
EGY,Arab Republic of Egypt,EGY.4076561528,New Valley
EGY,Arab Republic of Egypt,EGY.4076561529,North Sinai
EGY,Arab Republic of Egypt,EGY.4076561530,Port Said
EGY,Arab Republic of Egypt,EGY.4076561531,Qena
EGY,Arab Republic of Egypt,EGY.4076561532,Red Sea
EGY,Arab Republic of Egypt,EGY.4076561533,Shrkia
EGY,Arab Republic of Egypt,EGY.4076561534,South Sinai
EGY,Arab Republic of Egypt,EGY.4076561535,Suez
EGY,Arab Republic of Egypt,EGY.4076561536,Suhag
ERI,Eritrea,ERI.771205,Anseba
ERI,Eritrea,ERI.771206,Archipelagos
ERI,Eritrea,ERI.771207,Debub
ERI,Eritrea,ERI.771208,Debubawi Keih Bahri
ERI,Eritrea,ERI.771209,Gash Barka
ERI,Eritrea,ERI.771210,Maekel
ERI,Eritrea,ERI.771211,Semenawi Keih Bahri
ESP,Spain,ESP.2291,Administrative unit not available
ESP,Spain,ESP.2292716,Andalucía
ESP,Spain,ESP.2292717,Aragón
ESP,Spain,ESP.2292720,Canarias
ESP,Spain,ESP.2292721,Cantabria
ESP,Spain,ESP.2292723,Castilla-La Mancha
ESP,Spain,ESP.2292722,Castilla y León
ESP,Spain,ESP.2292724,Cataluña/Catalunya
ESP,Spain,ESP.2292725,Ciudad Autónoma de Ceuta
ESP,Spain,ESP.2292730,Ciudad Autónoma de Melilla
ESP,Spain,ESP.2292729,Comunidad de Madrid
ESP,Spain,ESP.2292732,Comunidad Foral de Navarra
ESP,Spain,ESP.2292726,Comunitat Valenciana
ESP,Spain,ESP.2292727,Extremadura
ESP,Spain,ESP.2292728,Galicia
ESP,Spain,ESP.2292719,Illes Balears
ESP,Spain,ESP.2292734,La Rioja
ESP,Spain,ESP.2292733,País Vasco/Euskadi
ESP,Spain,ESP.2292718,Principado de Asturias
ESP,Spain,ESP.2292731,Región de Murcia
EST,Estonia,EST.78149727,Administrative unit not available
EST,Estonia,EST.781212,Harju maakond
EST,Estonia,EST.781213,Hiiu maakond
EST,Estonia,EST.781214,Ida-Viru maakond
EST,Estonia,EST.781215,Järva maakond
EST,Estonia,EST.781216,Jõgeva maakond
EST,Estonia,EST.781217,Lääne-Viru maakond
EST,Estonia,EST.781218,Lääne maakond
EST,Estonia,EST.781219,Pärnu maakond
EST,Estonia,EST.781220,Põlva maakond
EST,Estonia,EST.781221,Rapla maakond
EST,Estonia,EST.781222,Saare maakond
EST,Estonia,EST.781223,Tartu maakond
EST,Estonia,EST.781224,Valga maakond
EST,Estonia,EST.781225,Viljandi maakond
EST,Estonia,EST.781226,Võru maakond
FIN,Finland,ALA.841242,Aaland
FIN,Finland,FIN.841243,Eastern Finland
FIN,Finland,FIN.841244,Lapland
FIN,Finland,FIN.841245,Oulu
FIN,Finland,FIN.841246,Southern Finland
FIN,Finland,FIN.841247,Western Finland
FJI,Fiji,FJI.8340187,Central
FJI,Fiji,FJI.8340188,Eastern
FJI,Fiji,FJI.8340189,Northern
FJI,Fiji,FJI.8340190,Western
FRA,France,FRA.55932,Administrative unit not available
FRA,France,FRA.851248,Alsace
FRA,France,FRA.851249,Aquitaine
FRA,France,FRA.851250,Auvergne
FRA,France,FRA.851251,Basse-Normandie
FRA,France,FRA.851252,Bourgogne
FRA,France,FRA.851253,Bretagne
FRA,France,FRA.851254,Centre
FRA,France,FRA.851255,Champagne-Ardenne
FRA,France,FRA.851256,Corse
FRA,France,FRA.851257,Franche-Comte
FRA,France,FRA.851258,Haute-Normandie
FRA,France,FRA.851259,Ile-de-France
FRA,France,FRA.851260,Languedoc-Rousillon
FRA,France,FRA.851262,Limousin
FRA,France,FRA.851263,Lorraine
FRA,France,FRA.851264,Midi-Pyrenees
FRA,France,FRA.851265,Nord-Pas-de-Calais
FRA,France,FRA.851266,Pays-de-la-Loire
FRA,France,FRA.851267,Picardie
FRA,France,FRA.851268,Poitou-Charentes
FRA,France,FRA.851269,Provence-Alpes-Cote-d'Azur
FRA,France,FRA.851270,Rhone-Alpes
FRA,France,GUF.8686,French Guiana
FRA,France,GLP.100100,Guadeloupe
FRA,France,MTQ.158158,Martinique
FRA,France,MYT.161161,Mayotte
FRA,France,REU.206206,Réunion
PYF,French Polynesia (Fr.),PYF.871273,Administrative unit not available
ATF,French Southern and Antarctic Lands (Fr.),ATF.881335,Administrative unit not available
ATF,French Southern and Antarctic Lands (Fr.),ATF.881713,Administrative unit not available
ATF,French Southern and Antarctic Lands (Fr.),ATF.88592,Administrative unit not available
ATF,French Southern and Antarctic Lands (Fr.),ATF.881274,Administrative unit not available
ATF,French Southern and Antarctic Lands (Fr.),ATF.882992,Administrative unit not available
ATF,French Southern and Antarctic Lands (Fr.),ATF.881238,Administrative unit not available
NCL,New Caledonia (Fr.),NCL.1782170,Administrative unit not available
SPM,Saint-Pierre-et-Miquelon (Fr.),SPM.21039511,Miquelon-Langlade
SPM,Saint-Pierre-et-Miquelon (Fr.),SPM.21039512,Saint-Pierre
WLF,Wallis and Futuna (Fr.),WLF.2663392,Administrative unit not available
BLM,Saint-Barthélemy (Fr.),BLM.7500675106,Administrative unit not available
MAF,Saint-Martin (Fr.),MAF.7500775107,Administrative unit not available
FSM,Federated States of Micronesia,FSM.1632060,Administrative unit not available
GAB,Gabon,GAB.891275,Estuaire
GAB,Gabon,GAB.891276,Haut-Ogooue
GAB,Gabon,GAB.891277,Moyen-Ogooue
GAB,Gabon,GAB.891278,Ngounie
GAB,Gabon,GAB.891279,Nyanga
GAB,Gabon,GAB.891280,Ogooue-Ivindo
GAB,Gabon,GAB.891281,Ogooue-lolo
GAB,Gabon,GAB.891282,Ogooue-Maritime
GAB,Gabon,GAB.891283,Woleu-Ntem
AIA,Anguilla (U.K.),AIA.9421,Name Unknown
AIA,Anguilla (U.K.),AIA.9420,Name Unknown
AIA,Anguilla (U.K.),AIA.9422,Name Unknown
AIA,Anguilla (U.K.),AIA.9424,Name Unknown
AIA,Anguilla (U.K.),AIA.9423,Name Unknown
AIA,Anguilla (U.K.),AIA.9419,Name Unknown
AIA,Anguilla (U.K.),AIA.9425,Name Unknown
AIA,Anguilla (U.K.),AIA.9417,Name Unknown
AIA,Anguilla (U.K.),AIA.9418,Name Unknown
AIA,Anguilla (U.K.),AIA.9416,Name Unknown
BMU,Bermuda (U.K.),BMU.30621,Administrative unit not available
IOT,British Indian Ocean Territory (U.K.),IOT.38696,Administrative unit not available
VGB,British Virgin Islands (U.K.),VGB.3939503,Anegada
VGB,British Virgin Islands (U.K.),VGB.3939504,Jost van Dyke
VGB,British Virgin Islands (U.K.),VGB.3939505,Other Islands
VGB,British Virgin Islands (U.K.),VGB.3939506,Tortola
VGB,British Virgin Islands (U.K.),VGB.3939507,Virgin Gorda
CYM,Cayman Islands (U.K.),CYM.4868743,Cayman Brac
CYM,Cayman Islands (U.K.),CYM.4868742,Grand Cayman
CYM,Cayman Islands (U.K.),CYM.4868744,Little Cayman
GIB,Gibraltar (U.K.),GIB.951334,Administrative unit not available
GGY,Guernsey (U.K.),GGY.10440222,Alderney
GGY,Guernsey (U.K.),GGY.10440223,Castel
GGY,Guernsey (U.K.),GGY.10440224,Forest
GGY,Guernsey (U.K.),GGY.10440225,Herm
GGY,Guernsey (U.K.),GGY.10440226,Saint Andrew
GGY,Guernsey (U.K.),GGY.10440227,Saint Martin
GGY,Guernsey (U.K.),GGY.10440228,Saint Peter
GGY,Guernsey (U.K.),GGY.10440229,Saint Peter Port
GGY,Guernsey (U.K.),GGY.10440230,Saint Sampson
GGY,Guernsey (U.K.),GGY.10440231,Saint Saviour
GGY,Guernsey (U.K.),GGY.10440232,Sark
GGY,Guernsey (U.K.),GGY.10440233,Torteval
GGY,Guernsey (U.K.),GGY.10440234,Vale
IMN,Isle of Man (U.K.),IMN.12061305,Andreas
IMN,Isle of Man (U.K.),IMN.12061306,Arbory
IMN,Isle of Man (U.K.),IMN.12061307,Ballaugh
IMN,Isle of Man (U.K.),IMN.12061308,Braddan
IMN,Isle of Man (U.K.),IMN.12061309,Bride
IMN,Isle of Man (U.K.),IMN.12061310,Castletown
IMN,Isle of Man (U.K.),IMN.12061311,Douglas
IMN,Isle of Man (U.K.),IMN.12061312,German
IMN,Isle of Man (U.K.),IMN.12061313,Jurby
IMN,Isle of Man (U.K.),IMN.12061314,Laxey
IMN,Isle of Man (U.K.),IMN.12061315,Lezayre
IMN,Isle of Man (U.K.),IMN.12061316,Lonan
IMN,Isle of Man (U.K.),IMN.12061317,Malew
IMN,Isle of Man (U.K.),IMN.12061318,Marown
IMN,Isle of Man (U.K.),IMN.12061319,Maughold
IMN,Isle of Man (U.K.),IMN.12061320,Michael
IMN,Isle of Man (U.K.),IMN.12061321,Onchan
IMN,Isle of Man (U.K.),IMN.12061322,Patrick
IMN,Isle of Man (U.K.),IMN.12061323,Peel
IMN,Isle of Man (U.K.),IMN.12061324,Port Erin
IMN,Isle of Man (U.K.),IMN.12061325,Port St.Mary
IMN,Isle of Man (U.K.),IMN.12061326,Ramsey
IMN,Isle of Man (U.K.),IMN.12061327,Rushen
IMN,Isle of Man (U.K.),IMN.12061328,Santan
JEY,Jersey (U.K.),JEY.12840235,Brelade
JEY,Jersey (U.K.),JEY.12840236,Grouville
JEY,Jersey (U.K.),JEY.12840274,Saint Clement
JEY,Jersey (U.K.),JEY.12840237,Saint Helier
JEY,Jersey (U.K.),JEY.12840238,Saint John
JEY,Jersey (U.K.),JEY.12840239,Saint Lawrence
JEY,Jersey (U.K.),JEY.12840240,Saint Martin
JEY,Jersey (U.K.),JEY.12840241,Saint Mary
JEY,Jersey (U.K.),JEY.12840242,Saint Ouen
JEY,Jersey (U.K.),JEY.12840243,Saint Peter
JEY,Jersey (U.K.),JEY.12840244,Saint Saviour
JEY,Jersey (U.K.),JEY.12840245,Trinity
MSR,Montserrat (U.K.),MSR.1682098,Brodericks
MSR,Montserrat (U.K.),MSR.1682099,Central
MSR,Montserrat (U.K.),MSR.1682100,East
MSR,Montserrat (U.K.),MSR.1682101,North
MSR,Montserrat (U.K.),MSR.1682102,Plymouth
MSR,Montserrat (U.K.),MSR.1682103,Salem
MSR,Montserrat (U.K.),MSR.1682104,South
PCN,Pitcairn Islands (U.K.),PCN.1972369,Administrative unit not available
SHN,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",SHN.20768772,Ascension
SHN,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",SHN.20768773,Saint Helena
SHN,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",SHN.20768774,Tristan Da Cunha
TCA,Turks and Caicos Islands (U.K.),TCA.25139497,Grand Turk
TCA,Turks and Caicos Islands (U.K.),TCA.25139498,Middle Caicos
TCA,Turks and Caicos Islands (U.K.),TCA.25139499,North Caicos
TCA,Turks and Caicos Islands (U.K.),TCA.25139500,Providenciales and West Caicos
TCA,Turks and Caicos Islands (U.K.),TCA.25139501,Salt City
TCA,Turks and Caicos Islands (U.K.),TCA.25139502,South and East Caicos
GBR,United Kingdom,GBR.25639503,Administrative unit not available
GBR,United Kingdom,GBR.2563182,England
GBR,United Kingdom,GBR.2563183,Northern Ireland
GBR,United Kingdom,GBR.2563184,Scotland
GBR,United Kingdom,GBR.2563186,Wales
GEO,Georgia,GEO.921296,Abkhazia Aut. Rep.
GEO,Georgia,GEO.921297,Adjara Aut. Rep.
GEO,Georgia,GEO.921298,Guria
GEO,Georgia,GEO.921299,Imereti
GEO,Georgia,GEO.921300,Kakheti
GEO,Georgia,GEO.921301,Kvemo Kartli
GEO,Georgia,GEO.921302,Mtskheta-Mtianeti
GEO,Georgia,GEO.921303,Racha-Lechkhumi and Kvemo (lower) Svaneti
GEO,Georgia,GEO.921304,Samergelo and Zemo (upper) Svaneti
GEO,Georgia,GEO.921305,Samtskhe-Javakheti
GEO,Georgia,GEO.921306,Shida Kartli
GEO,Georgia,GEO.921307,Tbilisi
GIN,Guinea,GIN.10640700,Boke
GIN,Guinea,GIN.10640701,Conakry
GIN,Guinea,GIN.10640702,Faranah
GIN,Guinea,GIN.10640703,Kankan
GIN,Guinea,GIN.10640704,Kindia
GIN,Guinea,GIN.10640705,Labe
GIN,Guinea,GIN.10640706,Mamou
GIN,Guinea,GIN.10640707,Nzerekore
GMB,The Gambia,GMB.901285,Central River
GMB,The Gambia,GMB.90112869,Kanifing Municipal Council
GMB,The Gambia,GMB.901287,Lower River
GMB,The Gambia,GMB.901288,North Bank
GMB,The Gambia,GMB.901289,Upper River
GMB,The Gambia,GMB.901290,West Coast
GNB,Guinea-Bissau,GNB.1051385,Bafata
GNB,Guinea-Bissau,GNB.1051386,Biombo
GNB,Guinea-Bissau,GNB.1051387,Bolama/bijagos
GNB,Guinea-Bissau,GNB.1051388,Cacheu
GNB,Guinea-Bissau,GNB.1051389,Gabu
GNB,Guinea-Bissau,GNB.1051390,Oio
GNB,Guinea-Bissau,GNB.1051391,Quinara
GNB,Guinea-Bissau,GNB.1051392,Sector Autonomo De Bissau
GNB,Guinea-Bissau,GNB.1051393,Tombali
GNQ,Equatorial Guinea,GNQ.761198,Annobon
GNQ,Equatorial Guinea,GNQ.761199,Bioko Norte
GNQ,Equatorial Guinea,GNQ.761200,Bioko Sur
GNQ,Equatorial Guinea,GNQ.761201,Centro Sur
GNQ,Equatorial Guinea,GNQ.761202,Kientem
GNQ,Equatorial Guinea,GNQ.761203,Litoral
GNQ,Equatorial Guinea,GNQ.761204,Welenzas
GRC,Greece,GRC.971336,Anatoliki Makedonia Kai Thraki
GRC,Greece,GRC.971337,Attiki
GRC,Greece,GRC.971338,Dytiki Ellada
GRC,Greece,GRC.971339,Dytiki Makedonia
GRC,Greece,GRC.971340,Ionioi Nisoi
GRC,Greece,GRC.971341,Ipeiros
GRC,Greece,GRC.971342,Kentriki Makedonia
GRC,Greece,GRC.971343,Kriti
GRC,Greece,GRC.9740766,Notio Aigaio
GRC,Greece,GRC.971345,Peloponnisos
GRC,Greece,GRC.971346,Sterea Ellada
GRC,Greece,GRC.971347,Thessalia
GRC,Greece,GRC.971348,Voreio Aigaio
GRD,Grenada,GRD.9975500,Carriacou and Petite Martinique
GRD,Grenada,GRD.991353,St. Andrew's
GRD,Grenada,GRD.991352,St. David's
GRD,Grenada,GRD.991354,St. George's
GRD,Grenada,GRD.991355,St. John's
GRD,Grenada,GRD.991356,St. Mark's
GRD,Grenada,GRD.991357,St. Patrick's
GTM,Guatemala,GTM.10364836,Alta Verapaz
GTM,Guatemala,GTM.10364835,Baja Verapaz
GTM,Guatemala,GTM.10364824,Chimaltenango
GTM,Guatemala,GTM.10364840,Chiquimula
GTM,Guatemala,GTM.10364822,El Progreso
GTM,Guatemala,GTM.10364825,Escuintla
GTM,Guatemala,GTM.10364821,Guatemala
GTM,Guatemala,GTM.10364833,Huehuetenango
GTM,Guatemala,GTM.10364838,Izabal
GTM,Guatemala,GTM.10364841,Jalapa
GTM,Guatemala,GTM.10364842,Jutiapa
GTM,Guatemala,GTM.10364837,Petén
GTM,Guatemala,GTM.10364829,Quetzaltenango
GTM,Guatemala,GTM.10364834,Quiché
GTM,Guatemala,GTM.10364831,Retalhuleu
GTM,Guatemala,GTM.10364823,Sacatepéquez
GTM,Guatemala,GTM.10364832,San Marcos
GTM,Guatemala,GTM.10364826,Santa Rosa
GTM,Guatemala,GTM.10364827,Sololá
GTM,Guatemala,GTM.10364830,Suchitepéquez
GTM,Guatemala,GTM.10364828,Totonicapán
GTM,Guatemala,GTM.10364839,Zacapa
GUY,Guyana,GUY.1071398,Barima Waini (region N°1)
GUY,Guyana,GUY.1071399,Cuyuni/mazaruni (region N°7)
GUY,Guyana,GUY.1071400,Demerara Mahaica (region N°4)
GUY,Guyana,GUY.1071401,East Berbice/corentyne (region N°6)
GUY,Guyana,GUY.1071402,Essequibo Islands/west Demerara (region N°3)
GUY,Guyana,GUY.1071403,Mahaica Berbice (region N°5)
GUY,Guyana,GUY.1071404,Pomeroon/supenaam (region N°2
GUY,Guyana,GUY.1071405,Potaro/siparuni (region N°8)
GUY,Guyana,GUY.1071406,Upper Demerara/berbice (region N°10)
GUY,Guyana,GUY.1071407,Upper Takutu/upper Essequibo (region N°9)
HND,Honduras,HND.1111420,Atlantida
HND,Honduras,HND.1111421,Choluteca
HND,Honduras,HND.1111422,Colon
HND,Honduras,HND.1111423,Comayagua
HND,Honduras,HND.1111424,Copan
HND,Honduras,HND.1111425,Cortes
HND,Honduras,HND.1111426,Francisco Morazan
HND,Honduras,HND.1111427,Gracias A Dios
HND,Honduras,HND.1111428,Intibuca
HND,Honduras,HND.1111429,Islas De Bahia
HND,Honduras,HND.1111430,La Paz
HND,Honduras,HND.1111431,Lempira
HND,Honduras,HND.1111432,Name Unknown
HND,Honduras,HND.1111433,Ocotepeque
HND,Honduras,HND.1111434,Olancho
HND,Honduras,HND.1111435,Paraiso
HND,Honduras,HND.1111436,Santa Barbara
HND,Honduras,HND.1111437,Valle
HND,Honduras,HND.1111438,Yoro
HRV,Croatia,HRV.62988,Bjelovar-bilogora
HRV,Croatia,HRV.62989,Dubrovnik-neretva
HRV,Croatia,HRV.62990,Grad Zagreb
HRV,Croatia,HRV.62991,Istra
HRV,Croatia,HRV.62992,Karlovac
HRV,Croatia,HRV.62993,Koprivnica-krizevci
HRV,Croatia,HRV.62994,Krapina-zagorje
HRV,Croatia,HRV.62995,Lika-senj
HRV,Croatia,HRV.62996,Medimurje
HRV,Croatia,HRV.62997,Osijek-baranja
HRV,Croatia,HRV.62998,Pozega-slavonija
HRV,Croatia,HRV.62999,Primorje-gorski Kota
HRV,Croatia,HRV.621000,Sibenik
HRV,Croatia,HRV.621001,Sisak-moslavina
HRV,Croatia,HRV.621002,Slavonski Brod-posav
HRV,Croatia,HRV.621003,Split-dalmatija
HRV,Croatia,HRV.621004,Varazdin
HRV,Croatia,HRV.621005,Virovitica-podravina
HRV,Croatia,HRV.621006,Vukovar-srijem
HRV,Croatia,HRV.621007,Zadar-knin
HRV,Croatia,HRV.621008,Zagreb
HUN,Hungary,HUN.1131440,Bacs-kiskun
HUN,Hungary,HUN.1131441,Baranya
HUN,Hungary,HUN.1131442,Bekes
HUN,Hungary,HUN.1131443,Borsod-abauj-zemplen
HUN,Hungary,HUN.1131444,Budapest
HUN,Hungary,HUN.1131445,Csongrad
HUN,Hungary,HUN.1131446,Fejer
HUN,Hungary,HUN.1131447,Gyor-moson-sopron
HUN,Hungary,HUN.1131448,Hajdu-bihar
HUN,Hungary,HUN.1131449,Heves
HUN,Hungary,HUN.1131450,Jasz-nagykun-szolnok
HUN,Hungary,HUN.1131451,Komarom-esztergom
HUN,Hungary,HUN.1131452,Nograd
HUN,Hungary,HUN.1131453,Pest
HUN,Hungary,HUN.1131454,Somogy
HUN,Hungary,HUN.1131455,Szabolcs-szatmar-bereg
HUN,Hungary,HUN.1131456,Tolna
HUN,Hungary,HUN.1131457,Vas
HUN,Hungary,HUN.1131458,Veszprem
HUN,Hungary,HUN.1131459,Zala
IDN,Indonesia,IDN.1161513,Bali
IDN,Indonesia,IDN.11673609,Bangka Belitung
IDN,Indonesia,IDN.11673610,Banten
IDN,Indonesia,IDN.1161514,Bengkulu
IDN,Indonesia,IDN.1161515,Daerah Istimewa Yogyakarta
IDN,Indonesia,IDN.1161516,Dki Jakarta
IDN,Indonesia,IDN.11673611,Gorontalo
IDN,Indonesia,IDN.1161518,Jambi
IDN,Indonesia,IDN.11673613,Jawa Barat
IDN,Indonesia,IDN.1161520,Jawa Tengah
IDN,Indonesia,IDN.1161521,Jawa Timur
IDN,Indonesia,IDN.1161522,Kalimantan Barat
IDN,Indonesia,IDN.1161523,Kalimantan Selatan
IDN,Indonesia,IDN.1161524,Kalimantan Tengah
IDN,Indonesia,IDN.1161525,Kalimantan Timur
IDN,Indonesia,IDN.11673614,Kepulauan-riau
IDN,Indonesia,IDN.1161526,Lampung
IDN,Indonesia,IDN.11673615,Maluku
IDN,Indonesia,IDN.11673616,Maluku Utara
IDN,Indonesia,IDN.1161512,Nangroe Aceh Darussalam
IDN,Indonesia,IDN.1161528,Nusatenggara Barat
IDN,Indonesia,IDN.1161529,Nusatenggara Timur
IDN,Indonesia,IDN.11673617,Papua
IDN,Indonesia,IDN.11673612,Papua Barat
IDN,Indonesia,IDN.11673618,Riau
IDN,Indonesia,IDN.11673619,Sulawesi Barat
IDN,Indonesia,IDN.11673620,Sulawesi Selatan
IDN,Indonesia,IDN.1161532,Sulawesi Tengah
IDN,Indonesia,IDN.1161533,Sulawesi Tenggara
IDN,Indonesia,IDN.11673621,Sulawesi Utara
IDN,Indonesia,IDN.1161535,Sumatera Barat
